boiled rice, health drinks, mosquito repellent, other rice products, raw rice, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, gourd / cucumber, other sweets, other vegetables, root vegetables, sunflower oils, toor dal, whole spices,,,,,,,,,,,,,,,,,,,
cashews, chips, ground coffee, other juices, raisins,,,,,,,,,,,,,,,,,,,,,,,
maida, other dals, sooji / rava, sunflower oils, toor dal,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
beans, chips, cream biscuits, gourd / cucumber, hand wash, healthy / digestive biscuits, moong dal, namkeen, raw rice, regular pasta, root vegetables,,,,,,,,,,,,,,,,,
cashews, chips, other dry fruits, other vegetables, regular pasta, root vegetables,,,,,,,,,,,,,,,,,,,,,,
bakery / breads, banana, chips, curd, eggs, ghee, health supplements, liquid detergent, organic masalas / spices, other dals, root vegetables,,,,,,,,,,,,,,,,,
chips,,,,,,,,,,,,,,,,,,,,,,,,,,,
milk, other dals, toor dal,,,,,,,,,,,,,,,,,,,,,,,,,
chips, gourd / cucumber, other sweets, other vegetables, raw rice, root vegetables, toor dal, toothpaste, urad dal,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber, mosquito repellent, other sweets, root vegetables,,,,,,,,,,,,,,,,,,,,,,
chips, gourd / cucumber, honey, other dals, other sweets, raw peanuts, ready mix, root vegetables, urad dal, whole spices,,,,,,,,,,,,,,,,,,
avalakki / poha, chips, moong dal, other sweets, raw rice, sugar,,,,,,,,,,,,,,,,,,,,,,
beans, bread, chips, gourd / cucumber, organic f/v, other sweets, other vegetables, raw peanuts, root vegetables, sanitary pads,,,,,,,,,,,,,,,,,,
bakery / breads, beans, gourd / cucumber, other sweets, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
bakery / breads, other sweets,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, bread, gourd / cucumber, other dals, other sweets, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,
other sweets, root vegetables, sugar, toor dal,,,,,,,,,,,,,,,,,,,,,,,,
banana, bread, gourd / cucumber, organic f/v, other sweets,,,,,,,,,,,,,,,,,,,,,,,
chips, other sweets,,,,,,,,,,,,,,,,,,,,,,,,,,
other sweets,,,,,,,,,,,,,,,,,,,,,,,,,,,
exotic vegetables, gourd / cucumber, organic f/v, other sweets, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,
beans, exotic vegetables, other sweets,,,,,,,,,,,,,,,,,,,,,,,,,
beans, cooking sauce, frozen veg food, gourd / cucumber, mosquito repellent, other sweets, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,
bakery / breads, maida,,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, besan, organic f/v, other sweets, raw peanuts, sunflower oils,,,,,,,,,,,,,,,,,,,,,,
boiled rice, gourd / cucumber, other sweets, phenyles / acids, raw rice, sugar, sunflower oils, urad dal,,,,,,,,,,,,,,,,,,,,
exotic vegetables, organic f/v, other sweets,,,,,,,,,,,,,,,,,,,,,,,,,
boiled rice, cooking sauce, gourd / cucumber,,,,,,,,,,,,,,,,,,,,,,,,,
besan, other rice products, other vegetables, raw rice, rice flour, root vegetables, sanitary aids, sugar,,,,,,,,,,,,,,,,,,,,
beans, face wash, oats, other rice products, other vegetables, urad dal, whole grains,,,,,,,,,,,,,,,,,,,,,
beans, exotic vegetables, gourd / cucumber, namkeen, organic f/v, other dals, other vegetables, sugar,,,,,,,,,,,,,,,,,,,,
avalakki / poha, banana, cookies, cream biscuits, glucose, marie / milk biscuits, instant noodles, instant pastas, organic f/v, other flours, other rice products, other vegetables, sugar,,,,,,,,,,,,,,,
beans, gourd / cucumber, other rice products, other vegetables, root vegetables, sunflower oils, whole spices,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd, moong dal, powdered spices, toor dal, whole spices,,,,,,,,,,,,,,,,,,,,,,,
corn snacks, namkeen, snacky nuts,,,,,,,,,,,,,,,,,,,,,,,,,
beans, health drinks, root vegetables, sooji / rava, sunflower oils,,,,,,,,,,,,,,,,,,,,,,,
banana, cooking paste, gourd / cucumber, mosquito repellent, root vegetables, sugar, whole spices,,,,,,,,,,,,,,,,,,,,,
bread, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, cashews, moong dal, other rice products, raw peanuts, whole spices,,,,,,,,,,,,,,,,,,,,,,
banana, health supplements,,,,,,,,,,,,,,,,,,,,,,,,,,
organic f/v, organic juices, other vegetables, raw rice, shaving blade / razors,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, gourd / cucumber,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, boiled rice, liquid soaps / bars, moong dal, mosquito repellent, organic branded foods, other dals, other flours, other rice products, raw rice, sooji / rava, sugar, toor dal, urad dal, whole spices,,,,,,,,,,,,,
beans, gourd / cucumber, other vegetables, root vegetables, snacky nuts, toothpaste,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, jaggery, moong dal, namkeen, other vegetables, raw peanuts, raw rice, whole spices,,,,,,,,,,,,,,,,,,,
beans, instant noodles, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
organic dals / pulses, other spreads, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
banana, maida, other dals, other sweets, raw rice, sugar, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,,,,,
cashews, gourd / cucumber, healthy / digestive biscuits, moong dal, muffins, cookies / rusk, other dals, other dry fruits, other vegetables, raisins, root vegetables, sooji / rava, toor dal, urad dal,,,,,,,,,,,,,,
beans, liquid soaps / bars, namkeen, other vegetables, urad dal, whole spices,,,,,,,,,,,,,,,,,,,,,,
beans, ground coffee, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
beans, cut vegetables, other vegetables, pain relievers, rice flour, sooji / rava, sunflower oils,,,,,,,,,,,,,,,,,,,,,
bakery / breads, banana, beans, boiled rice, bread, chips, cooking paste, health drinks, organic f/v, other oils, other vegetables, regular pasta, root vegetables, whole spices,,,,,,,,,,,,,,
banana, cakes, cashews, healthy snacks, jaggery, moong dal, namkeen, other dals, other vegetables, raisins, root vegetables, sugar, toor dal, urad dal,,,,,,,,,,,,,,
beans, besan, chips, cooking paste, cream biscuits, maida, moong dal, namkeen, other dals, other dry fruits, other rice products, other vegetables, pain relievers, rice flour, sooji / rava, sugar, toor dal, whole spices,,,,,,,,,,
boiled rice, moong dal, sooji / rava, toor dal,,,,,,,,,,,,,,,,,,,,,,,,
cooking sauce, organic f/v, other vegetables, shaving cream, foam / gels,,,,,,,,,,,,,,,,,,,,,,,
chips,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, chips, curd, eggs, floor cleaners, ghee, gourd / cucumber, other dals, other vegetables, phenyles / acids, sunflower oils, toilet cleaners, whole spices,,,,,,,,,,,,,,,
banana, bread, cashews, chips, exotic vegetables, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,
avalakki / poha, basmati rice, beans, besan, cooking paste, ghee, maida, moong dal, other dals, other flours, other rice products, raw peanuts, raw rice, rice flour, sooji / rava, sugar, toor dal, urad dal, whole spices,,,,,,,,,
beans, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
beans, bread, chips, cooking paste, corn snacks, jaggery, moong dal, namkeen, other flours, raw rice, sooji / rava, sugar, toor dal,,,,,,,,,,,,,,,
bread, car shampoo / wax, chips, organic flours, organic rice / rice products,,,,,,,,,,,,,,,,,,,,,,,
beans, besan, cashews, chips, gourd / cucumber, healthy / digestive biscuits, other dals, raw peanuts, raw rice, root vegetables, sooji / rava, sunflower oils,,,,,,,,,,,,,,,,
shoe polish,,,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, bread, gourd / cucumber, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
banana, chips, face cream, healthy / digestive biscuits, organic dals / pulses, organic f/v, organic rice / rice products, root vegetables, sugar,,,,,,,,,,,,,,,,,,,
banana, beans, chips, gourd / cucumber, other vegetables, pain relievers, root vegetables, shaving blade / razors, snacky nuts,,,,,,,,,,,,,,,,,,,
beans, besan, ground coffee, maida, other rice products, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,,,,,,
gourd / cucumber, organic rice / rice products, other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
instant pastas, whole spices,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, chips, gourd / cucumber, other vegetables, raw rice, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,
whole spices,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, boiled rice, gourd / cucumber, other dals, other vegetables, raw peanuts, root vegetables, sunflower oils, urad dal, whole spices,,,,,,,,,,,,,,,,,,
banana, chips, gourd / cucumber, health drinks, mosquito repellent, namkeen, other dals, root vegetables, snacky nuts,,,,,,,,,,,,,,,,,,,
avalakki / poha, beans, besan, chips, cookies, face cream, glucose, marie / milk biscuits, gourd / cucumber, instant noodles, maida, other dals, other rice products, other spreads, other vegetables, raw rice, sooji / rava, toor dal, urad dal, whole spices,,,,,,,,
cashews, raisins,,,,,,,,,,,,,,,,,,,,,,,,,,
chips, glucose, marie / milk biscuits, gourd / cucumber, namkeen, other dry fruits, other vegetables, powdered spices, root vegetables,,,,,,,,,,,,,,,,,,,
chips, healthy snacks, maida, namkeen, other dals, other juices, root vegetables, yogurt / lassi,,,,,,,,,,,,,,,,,,,,
organic f/v, other vegetables, paneer / tofu, raw rice, root vegetables, sunflower oils, whole spices,,,,,,,,,,,,,,,,,,,,,
sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, other dals, ready masalas, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
basmati rice, chips, healthy / digestive biscuits, mouthwash, namkeen, packaged drinking water, raw rice,,,,,,,,,,,,,,,,,,,,,
beans, moong dal, other dals, other vegetables, packaged drinking water, root vegetables, sugar, toor dal, urad dal, whole spices,,,,,,,,,,,,,,,,,,
chips, cookies, cream biscuits, health drinks, namkeen, other juices, regular pasta,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, organic rice / rice products, other vegetables, sunflower oils, urad dal,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other vegetables, sooji / rava, whole spices,,,,,,,,,,,,,,,,,,,,,,,
bakery / breads, banana, chips, curd, disposable plates / utensils, face cream, packaged drinking water, shaving blade / razors,,,,,,,,,,,,,,,,,,,,
beans, bread, chips, organic breakfast cereals, other vegetables, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,
chips, organic masalas / spices,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, boiled rice, chips, ghee, gourd / cucumber, health drinks, other rice products, root vegetables, sooji / rava, whole spices,,,,,,,,,,,,,,,,,,
beans, bread, cashews, chips, gourd / cucumber, sooji / rava, whole spices,,,,,,,,,,,,,,,,,,,,,
boiled rice, chips, urad dal,,,,,,,,,,,,,,,,,,,,,,,,,
besan, maida, sooji / rava, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
chinese noodles, chips, eggs, exotic vegetables, liquid soaps / bars, organic f/v, sooji / rava,,,,,,,,,,,,,,,,,,,,,
chips, root vegetables, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
banana, chips, sugar,,,,,,,,,,,,,,,,,,,,,,,,,
cookies, namkeen, toothpaste,,,,,,,,,,,,,,,,,,,,,,,,,
beans, chilli / soya sauces, chips, gourd / cucumber, other dals, other rice products, other vegetables, sooji / rava, urad dal, whole spices,,,,,,,,,,,,,,,,,,
bread, cream biscuits,,,,,,,,,,,,,,,,,,,,,,,,,,
other rice products, sugar, sunflower oils,,,,,,,,,,,,,,,,,,,,,,,,,
beans, chips, honey, other vegetables, regular pasta,,,,,,,,,,,,,,,,,,,,,,,
other dry fruits,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, chips, cooking sauce, ghee, glucose, marie / milk biscuits, instant pastas, organic f/v,,,,,,,,,,,,,,,,,,,,
bread, namkeen,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, chips, exotic vegetables, glucose, marie / milk biscuits, gourd / cucumber, organic juices, whole spices,,,,,,,,,,,,,,,,,,,,
cooking sauce, exotic vegetables, gourd / cucumber,,,,,,,,,,,,,,,,,,,,,,,,,
banana, cashews, other rice products, raw peanuts, sugar cubes,,,,,,,,,,,,,,,,,,,,,,,
cashews, ghee, moong dal, other dals, sanitary pads, sooji / rava, sugar, sunflower oils, toothpaste, urad dal, whole spices,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, jaggery, maida, moong dal, other vegetables, root vegetables, toor dal,,,,,,,,,,,,,,,,,,,,
chips, moong dal, organic baby foods, other dals, other vegetables, raw rice, shoe polish, sugar, sunflower oils, toor dal, whole spices,,,,,,,,,,,,,,,,,
aluminium foil / cling wrap, chips, gourd / cucumber, health supplements, magazine, organic f/v, organic rice / rice products, other dals, other dry fruits, root vegetables,,,,,,,,,,,,,,,,,,
avalakki / poha, basmati rice, besan, chilli / soya sauces, exotic vegetables, glucose, marie / milk biscuits, moong dal, other vegetables, sugar, toor dal,,,,,,,,,,,,,,,,,
boiled rice, chips, cooking sauce, namkeen, sanitary pads, snacky nuts,,,,,,,,,,,,,,,,,,,,,,
honey,,,,,,,,,,,,,,,,,,,,,,,,,,,
hair oil,,,,,,,,,,,,,,,,,,,,,,,,,,,
groundnut oils, organic flours,,,,,,,,,,,,,,,,,,,,,,,,,,
bakery / breads, banana, chips, namkeen, organic f/v, other dals, toilet cleaners, toothpaste,,,,,,,,,,,,,,,,,,,,
bread, chips, fertilizers / pesticides, gourd / cucumber, muffins, cookies / rusk, raw rice, regular pasta, sugar,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
raw rice,,,,,,,,,,,,,,,,,,,,,,,,,,,
namkeen, organic flours, other dals, sooji / rava, sugar cubes, whole spices,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, banana, beans, bread, exotic vegetables, gourd / cucumber, muffins, cookies / rusk, other vegetables, root vegetables, sooji / rava, toor dal,,,,,,,,,,,,,,,,
banana, chinese noodles, organic f/v,,,,,,,,,,,,,,,,,,,,,,,,,
namkeen, organic dry fruits,,,,,,,,,,,,,,,,,,,,,,,,,,
eggs, gourd / cucumber, liquid detergent, namkeen, organic dals / pulses, root vegetables, snacky nuts,,,,,,,,,,,,,,,,,,,,,
aluminium foil / cling wrap, cashews, chinese noodles, eggs, ground coffee, jaggery, maida, raw peanuts, raw rice, regular pasta, sugar, toor dal, urad dal, whole spices,,,,,,,,,,,,,,
banana, beans, other flours, whole spices,,,,,,,,,,,,,,,,,,,,,,,,
cashews, curd,,,,,,,,,,,,,,,,,,,,,,,,,,
ground coffee, sugar, sunflower oils, toor dal, urad dal,,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other dry fruits, other vegetables, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,
beans, gourd / cucumber, other dals, other rice products, other vegetables, phenyles / acids, raw peanuts, root vegetables, sooji / rava, whole spices,,,,,,,,,,,,,,,,,,
corn snacks,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, other vegetables, sooji / rava,,,,,,,,,,,,,,,,,,,,,,,,,
beans, besan, other rice products, rice flour,,,,,,,,,,,,,,,,,,,,,,,,
banana, organic f/v, sugar, urad dal, whole spices,,,,,,,,,,,,,,,,,,,,,,,
organic dry fruits, organic masalas / spices,,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, banana, besan, jaggery, liquid soaps / bars, moong dal, other dals, other rice products, rice flour, sugar, toor dal, toothpaste, urad dal,,,,,,,,,,,,,,,
beans, cooking paste, liquid detergent, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,
milk, milk drinks, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,,,,
bread, moong dal, namkeen, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
other dals, root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
health drinks, other dals, raw rice,,,,,,,,,,,,,,,,,,,,,,,,,
bakery / breads, beans, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
banana, cashews, honey, other dals, other dry fruits, other pooja needs, raisins, rice flour, sugar, sugar cubes, whole spices,,,,,,,,,,,,,,,,,
banana, beans, jaggery, organic masalas / spices, other dals, other vegetables, root vegetables, whole spices,,,,,,,,,,,,,,,,,,,,
cut vegetables, other vegetables, root vegetables, sooji / rava,,,,,,,,,,,,,,,,,,,,,,,,
banana, other dals,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, curd, glucose, marie / milk biscuits, maida, moong dal, namkeen, organic masalas / spices, other dals, root vegetables, sugar,,,,,,,,,,,,,,,,
beans, exotic vegetables, facial tissues, gourd / cucumber, namkeen, organic f/v, other vegetables, root vegetables, sanitary pads, snacky nuts,,,,,,,,,,,,,,,,,,
besan, bread,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, boiled rice, moong dal, mosquito repellent, other dals, other rice products, other vegetables, soya products, sugar, sugar cubes, urad dal, whole spices,,,,,,,,,,,,,,,,
boiled rice, moong dal, other dals, other rice products, toor dal, urad dal,,,,,,,,,,,,,,,,,,,,,,
cashews, honey, instant pastas, jaggery, organic salt,sugar / jaggery, other dry fruits, raisins, rice flour, sooji / rava, urad dal,,,,,,,,,,,,,,,,,
cashews,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, bread, jaggery, organic flours, root vegetables, snacks / sweets, sugar, sunflower oils,,,,,,,,,,,,,,,,,,,
jaggery, organic f/v, organic masalas / spices, organic rice / rice products, other vegetables, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,,
beans, bread, healthy / digestive biscuits, instant noodles, other rice products, other vegetables, root vegetables, snacky nuts, sugar,,,,,,,,,,,,,,,,,,,
beans, liquid soaps / bars, raw peanuts, raw rice, root vegetables, urad dal, whole spices,,,,,,,,,,,,,,,,,,,,,
corn snacks, exotic vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, beans, boiled rice, face cream, health drinks, maida, moong dal, namkeen, other dals, other vegetables, root vegetables, sooji / rava, sugar, sunflower oils,,,,,,,,,,,,,,
banana, bread, whole spices,,,,,,,,,,,,,,,,,,,,,,,,,
bread, cooking paste, cream biscuits, gourd / cucumber, other vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,,
banana, cut vegetables, eggs, oats, other dals, other vegetables, whole spices,,,,,,,,,,,,,,,,,,,,,
exotic vegetables, health supplements, healthy / digestive biscuits, milk, moong dal, other dals, sugar,,,,,,,,,,,,,,,,,,,,,
other dals,,,,,,,,,,,,,,,,,,,,,,,,,,,
banana, gourd / cucumber, organic f/v, other dals, whole spices,,,,,,,,,,,,,,,,,,,,,,,
health drinks,,,,,,,,,,,,,,,,,,,,,,,,,,,
beans, boiled rice, dishwash liquids / pastes, eggs,,,,,,,,,,,,,,,,,,,,,,,,
chips, cooking sauce, organic f/v, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,,
beans, bread, cream biscuits, gourd / cucumber, other vegetables, root vegetables,,,,,,,,,,,,,,,,,,,,,,
exotic vegetables, ghee, other vegetables, paneer / tofu, root vegetables, sugar,,,,,,,,,,,,,,,,,,,,,,
organic flours,,,,,,,,,,,,,,,,,,,,,,,,,,,
moong dal, other dals, other vegetables, phenyles / acids, root vegetables, sooji / rava, tomato ketchup, whole spices,,,,,,,,,,,,,,,,,,,,
beans, cashews, cream biscuits, ice creams / desserts, jaggery, moong dal, namkeen, organic f/v, other dals, raisins, root vegetables, sunflower oils, toor dal, urad dal,,,,,,,,,,,,,,
chinese noodles, health drinks, honey, namkeen, phenyles / acids, regular pasta,,,,,,,,,,,,,,,,,,,,,,
organic f/v,,,,,,,,,,,,,,,,,,,,,,,,,,,
avalakki / poha, besan, boiled rice, cashews, moong dal, organic masalas / spices, other dals, other rice products, raw rice, sooji / rava, sugar, toor dal, urad dal, whole spices,,,,,,,,,,,,,,
banana, cut vegetables, other vegetables, powdered spices, root vegetables, yogurt / lassi,,,,,,,,,,,,,,,,,,,,,,
health drinks, packaged drinking water,,,,,,,,,,,,,,,,,,,,,,,,,,
instant noodles, namkeen, regular pasta,,,,,,,,,,,,,,,,,,,,,,,,,
cotton / bandages, liquid soaps / bars, mosquito repellent, organic f/v, other dals, sooji / rava, whole spices,,,,,,,,,,,,,,,,,,,,,
banana, ghee, glucose, marie / milk biscuits, organic dals / pulses, organic f/v, organic flours, organic juices, organic masalas / spices, organic salt,sugar / jaggery, root vegetables, sugar cubes,,,,,,,,,,,,,,,
